ID,c_length,n,name_biome,code_biome,year,geometry
63699,5,25,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -4.39577395236478, -4.33803892544582, -4.30917141198634, -4.33803892544582, -4.39577395236478, -4.42464146582426, -4.39577395236478)))"
63700,0,44,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -4.22256887160789, -4.16483384468893, -4.13596633122945, -4.16483384468893, -4.22256887160789, -4.25143638506737, -4.22256887160789)))"
63702,0,24,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -3.87615871009412, -3.81842368317515, -3.78955616971567, -3.81842368317515, -3.87615871009412, -3.9050262235536, -3.87615871009412)))"
63703,0,45,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -3.70295362933723, -3.64521860241827, -3.61635108895879, -3.64521860241827, -3.70295362933723, -3.73182114279671, -3.70295362933723)))"
63704,0,24,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -3.52974854858034, -3.47201352166138, -3.4431460082019, -3.47201352166138, -3.52974854858034, -3.55861606203982, -3.52974854858034)))"
63705,10,29,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -3.35654346782345, -3.29880844090449, -3.26994092744501, -3.29880844090449, -3.35654346782345, -3.38541098128293, -3.35654346782345)))"
63706,0,34,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -3.18333838706657, -3.1256033601476, -3.09673584668812, -3.1256033601476, -3.18333838706657, -3.21220590052605, -3.18333838706657)))"
63708,12,62,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -2.83692822555279, -2.77919319863383, -2.75032568517435, -2.77919319863383, -2.83692822555279, -2.86579573901227, -2.83692822555279)))"
63709,0,39,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -2.6637231447959, -2.60598811787694, -2.57712060441746, -2.60598811787694, -2.6637231447959, -2.69259065825538, -2.6637231447959)))"
63710,0,119,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -2.49051806403902, -2.43278303712005, -2.40391552366057, -2.43278303712005, -2.49051806403902, -2.5193855774985, -2.49051806403902)))"
63711,0,268,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -2.31731298328213, -2.25957795636316, -2.23071044290368, -2.25957795636316, -2.31731298328213, -2.34618049674161, -2.31731298328213)))"
63712,0,187,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -2.14410790252524, -2.08637287560628, -2.0575053621468, -2.08637287560628, -2.14410790252524, -2.17297541598472, -2.14410790252524)))"
63713,0,47,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -1.97090282176835, -1.91316779484939, -1.88430028138991, -1.91316779484939, -1.97090282176835, -1.99977033522783, -1.97090282176835)))"
63714,3,61,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -1.79769774101146, -1.7399627140925, -1.71109520063302, -1.7399627140925, -1.79769774101146, -1.82656525447095, -1.79769774101146)))"
63716,0,22,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -1.45128757949769, -1.39355255257873, -1.36468503911924, -1.39355255257873, -1.45128757949769, -1.48015509295717, -1.45128757949769)))"
63717,0,70,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -1.2780824987408, -1.22034747182184, -1.19147995836236, -1.22034747182184, -1.2780824987408, -1.30695001220028, -1.2780824987408)))"
63718,0,67,Amazônia,1,2019,"list(list(c(-48.1053831406142, -48.1053831406142, -48.1553831406142, -48.2053831406142, -48.2053831406142, -48.1553831406142, -48.1053831406142, -1.10487741798391, -1.04714239106495, -1.01827487760547, -1.04714239106495, -1.10487741798391, -1.13374493144339, -1.10487741798391)))"
63813,0,27,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -6.56083746182588, -6.50310243490691, -6.47423492144743, -6.50310243490691, -6.56083746182588, -6.58970497528536, -6.56083746182588)))"
63819,21,21,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.153806737, -48.148725745, -48.144328515, -48.133840156, -48.1257761319999, -48.120874246, -48.107997064, -48.09004558, -48.083754927, -48.082550176, -48.0775748069999, -48.0705982899999, -48.0680636809999, -48.066260094, -48.065583269, -48.063252255, -48.0553831406142, -5.51289990115815, -5.46387195036559, -5.43500443690611, -5.46387195036559, -5.51594750861609, -5.51532581599998, -5.51017858899998, 
-5.50116748399992, -5.49539153899995, -5.49579427899996, -5.49758288599998, -5.50679482599995, -5.50603817499996, -5.51181145199997, -5.51730684499993, -5.52193462099994, -5.52266429799993, -5.52167754799998, -5.51945015299998, -5.51493008599991, -5.51325356199993, -5.51289990115815)))"
63820,29,24,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -5.34840189652766, -5.2906668696087, -5.26179935614922, -5.2906668696087, -5.34840189652766, -5.37726940998714, -5.34840189652766)))"
63821,30,30,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -5.17519681577078, -5.11746178885181, -5.08859427539233, -5.11746178885181, -5.17519681577078, -5.20406432923026, -5.17519681577078)))"
63822,2,34,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -5.00199173501389, -4.94425670809493, -4.91538919463544, -4.94425670809492, -5.00199173501389, -5.03085924847337, -5.00199173501389)))"
63824,0,39,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -4.65558157350011, -4.59784654658115, -4.56897903312167, -4.59784654658115, -4.65558157350011, -4.68444908695959, -4.65558157350011)))"
63825,16,63,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -4.48237649274322, -4.42464146582426, -4.39577395236478, -4.42464146582426, -4.48237649274322, -4.51124400620271, -4.48237649274322)))"
63826,0,75,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -4.30917141198634, -4.25143638506737, -4.22256887160789, -4.25143638506737, -4.30917141198634, -4.33803892544582, -4.30917141198634)))"
63827,0,28,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -4.13596633122945, -4.07823130431049, -4.04936379085101, -4.07823130431049, -4.13596633122945, -4.16483384468893, -4.13596633122945)))"
63830,0,32,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -3.61635108895879, -3.55861606203982, -3.52974854858034, -3.55861606203982, -3.61635108895879, -3.64521860241827, -3.61635108895879)))"
63831,0,36,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -3.4431460082019, -3.38541098128293, -3.35654346782345, -3.38541098128293, -3.4431460082019, -3.47201352166138, -3.4431460082019)))"
63832,0,44,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -3.26994092744501, -3.21220590052605, -3.18333838706657, -3.21220590052605, -3.26994092744501, -3.29880844090449, -3.26994092744501)))"
63834,2,30,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -2.92353076593123, -2.86579573901227, -2.83692822555279, -2.86579573901227, -2.92353076593123, -2.95239827939072, -2.92353076593123)))"
63835,0,36,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -2.75032568517435, -2.69259065825538, -2.6637231447959, -2.69259065825538, -2.75032568517435, -2.77919319863383, -2.75032568517435)))"
63836,0,160,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -2.57712060441746, -2.5193855774985, -2.49051806403902, -2.5193855774985, -2.57712060441746, -2.60598811787694, -2.57712060441746)))"
63837,0,217,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -2.40391552366057, -2.34618049674161, -2.31731298328213, -2.34618049674161, -2.40391552366057, -2.43278303712005, -2.40391552366057)))"
63838,0,400,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -2.23071044290368, -2.17297541598472, -2.14410790252524, -2.17297541598472, -2.23071044290368, -2.25957795636316, -2.23071044290368)))"
63839,0,32,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -2.0575053621468, -1.99977033522783, -1.97090282176835, -1.99977033522783, -2.0575053621468, -2.08637287560628, -2.0575053621468)))"
63840,3,52,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -1.88430028138991, -1.82656525447095, -1.79769774101146, -1.82656525447095, -1.88430028138991, -1.91316779484939, -1.88430028138991)))"
63842,0,36,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -1.53789011987613, -1.48015509295717, -1.45128757949769, -1.48015509295717, -1.53789011987613, -1.56675763333561, -1.53789011987613)))"
63843,0,27,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -1.36468503911924, -1.30695001220028, -1.2780824987408, -1.30695001220028, -1.36468503911924, -1.39355255257873, -1.36468503911924)))"
63844,0,89,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -1.19147995836236, -1.13374493144339, -1.10487741798391, -1.13374493144339, -1.19147995836236, -1.22034747182184, -1.19147995836236)))"
63845,0,23,Amazônia,1,2019,"list(list(c(-48.0553831406142, -48.0553831406142, -48.1053831406142, -48.1553831406142, -48.1553831406142, -48.1053831406142, -48.0553831406142, -1.01827487760547, -0.960539850686507, -0.931672337227026, -0.960539850686507, -1.01827487760547, -1.04714239106495, -1.01827487760547)))"
63940,0,53,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0377963029619, -48.0468129339999, -48.0490488769999, -48.046016746, -48.04595892, -48.0498078289999, -48.0540234519999, -48.061313529, -48.064794391, -48.064484524, -48.05921264, -48.0516839699999, -48.045014959, -48.04072258, -48.0384021249999, -48.0318648779999, -48.026160004, -48.021879279, -48.0195667079999, -48.0167659889999, -48.0149989879999, -48.0171887739999, 
-48.015024613, -48.007090221, -48.0053831406142, -6.62192754134036, -6.58970497528536, -6.56083746182588, -6.58970497528536, -6.64744000220432, -6.6763075156638, -6.66615471095686, -6.66112538899995, -6.65533627799996, -6.65107447499995, -6.64796781300003, -6.64491503699995, -6.63741734899998, -6.63228742899999, -6.62324397399993, -6.6208530559999, -6.61713938299994, -6.61953333299995, -6.616383479, -6.62007814399992, -6.62705461000002, -6.62924801899994, -6.62854088599997, -6.63468547699997, -6.63569219999996, 
-6.63530137099996, -6.63322434099996, -6.62632649499999, -6.62274342799999, -6.62118447099995, -6.62192754134036)))"
63950,2,38,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -4.91538919463544, -4.85765416771648, -4.828786654257, -4.85765416771648, -4.91538919463544, -4.94425670809493, -4.91538919463544)))"
63950,12,38,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -4.91538919463544, -4.85765416771648, -4.828786654257, -4.85765416771648, -4.91538919463544, -4.94425670809493, -4.91538919463544)))"
63951,2,48,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -4.74218411387856, -4.68444908695959, -4.65558157350011, -4.68444908695959, -4.74218411387856, -4.77105162733804, -4.74218411387856)))"
63952,0,81,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -4.56897903312167, -4.51124400620271, -4.48237649274322, -4.51124400620271, -4.56897903312167, -4.59784654658115, -4.56897903312167)))"
63953,11,28,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -4.39577395236478, -4.33803892544582, -4.30917141198634, -4.33803892544582, -4.39577395236478, -4.42464146582426, -4.39577395236478)))"
63954,2,48,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -4.22256887160789, -4.16483384468893, -4.13596633122945, -4.16483384468893, -4.22256887160789, -4.25143638506737, -4.22256887160789)))"
63957,0,52,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -3.70295362933723, -3.64521860241827, -3.61635108895879, -3.64521860241827, -3.70295362933723, -3.73182114279671, -3.70295362933723)))"
63958,0,30,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -3.52974854858034, -3.47201352166138, -3.4431460082019, -3.47201352166138, -3.52974854858034, -3.55861606203982, -3.52974854858034)))"
63959,16,27,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -3.35654346782345, -3.29880844090449, -3.26994092744501, -3.29880844090449, -3.35654346782345, -3.38541098128293, -3.35654346782345)))"
63960,0,40,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -3.18333838706657, -3.1256033601476, -3.09673584668812, -3.1256033601476, -3.18333838706657, -3.21220590052605, -3.18333838706657)))"
63962,3,38,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -2.83692822555279, -2.77919319863383, -2.75032568517435, -2.77919319863383, -2.83692822555279, -2.86579573901227, -2.83692822555279)))"
63963,0,40,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -2.6637231447959, -2.60598811787694, -2.57712060441746, -2.60598811787694, -2.6637231447959, -2.69259065825538, -2.6637231447959)))"
63964,0,185,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -2.49051806403902, -2.43278303712005, -2.40391552366057, -2.43278303712005, -2.49051806403902, -2.5193855774985, -2.49051806403902)))"
63965,0,274,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -2.31731298328213, -2.25957795636316, -2.23071044290368, -2.25957795636316, -2.31731298328213, -2.34618049674161, -2.31731298328213)))"
63966,0,208,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -2.14410790252524, -2.08637287560628, -2.0575053621468, -2.08637287560628, -2.14410790252524, -2.17297541598472, -2.14410790252524)))"
63967,3,63,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -1.97090282176835, -1.91316779484939, -1.88430028138991, -1.91316779484939, -1.97090282176835, -1.99977033522783, -1.97090282176835)))"
63968,3,21,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -1.79769774101146, -1.7399627140925, -1.71109520063302, -1.7399627140925, -1.79769774101146, -1.82656525447095, -1.79769774101146)))"
63968,11,21,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -1.79769774101146, -1.7399627140925, -1.71109520063302, -1.7399627140925, -1.79769774101146, -1.82656525447095, -1.79769774101146)))"
63970,0,31,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -1.45128757949769, -1.39355255257873, -1.36468503911924, -1.39355255257873, -1.45128757949769, -1.48015509295717, -1.45128757949769)))"
63971,26,29,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -1.2780824987408, -1.22034747182184, -1.19147995836236, -1.22034747182184, -1.2780824987408, -1.30695001220028, -1.2780824987408)))"
63972,0,39,Amazônia,1,2019,"list(list(c(-48.0053831406142, -48.0053831406142, -48.0553831406142, -48.1053831406142, -48.1053831406142, -48.0553831406142, -48.0053831406142, -1.10487741798391, -1.04714239106495, -1.01827487760547, -1.04714239106495, -1.10487741798391, -1.13374493144339, -1.10487741798391)))"
64075,25,23,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -5.17519681577078, -5.11746178885181, -5.08859427539233, -5.11746178885181, -5.17519681577078, -5.20406432923026, -5.17519681577078)))"
64076,13,45,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -5.00199173501389, -4.94425670809492, -4.91538919463544, -4.94425670809493, -5.00199173501389, -5.03085924847337, -5.00199173501389)))"
64078,0,33,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -4.65558157350011, -4.59784654658115, -4.56897903312167, -4.59784654658115, -4.65558157350011, -4.68444908695959, -4.65558157350011)))"
64079,0,68,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -4.48237649274322, -4.42464146582426, -4.39577395236478, -4.42464146582426, -4.48237649274322, -4.51124400620271, -4.48237649274322)))"
64080,0,54,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -4.30917141198634, -4.25143638506737, -4.22256887160789, -4.25143638506737, -4.30917141198634, -4.33803892544582, -4.30917141198634)))"
64081,2,47,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -4.13596633122945, -4.07823130431049, -4.04936379085101, -4.07823130431049, -4.13596633122945, -4.16483384468893, -4.13596633122945)))"
64082,17,22,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -3.96276125047256, -3.9050262235536, -3.87615871009412, -3.9050262235536, -3.96276125047256, -3.99162876393204, -3.96276125047256)))"
64083,9,28,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -3.78955616971567, -3.73182114279671, -3.70295362933723, -3.73182114279671, -3.78955616971567, -3.81842368317515, -3.78955616971567)))"
64086,14,72,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -3.26994092744501, -3.21220590052605, -3.18333838706657, -3.21220590052605, -3.26994092744501, -3.29880844090449, -3.26994092744501)))"
64087,0,39,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -3.09673584668812, -3.03900081976916, -3.01013330630968, -3.03900081976916, -3.09673584668812, -3.1256033601476, -3.09673584668812)))"
64089,31,24,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -2.75032568517435, -2.69259065825538, -2.6637231447959, -2.69259065825538, -2.75032568517435, -2.77919319863383, -2.75032568517435)))"
64090,0,56,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -2.57712060441746, -2.5193855774985, -2.49051806403902, -2.5193855774985, -2.57712060441746, -2.60598811787694, -2.57712060441746)))"
64091,0,286,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -2.40391552366057, -2.34618049674161, -2.31731298328213, -2.34618049674161, -2.40391552366057, -2.43278303712005, -2.40391552366057)))"
64092,0,364,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -2.23071044290368, -2.17297541598472, -2.14410790252524, -2.17297541598472, -2.23071044290368, -2.25957795636316, -2.23071044290368)))"
64093,0,27,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -2.0575053621468, -1.99977033522783, -1.97090282176835, -1.99977033522783, -2.0575053621468, -2.08637287560628, -2.0575053621468)))"
64094,3,38,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -1.88430028138991, -1.82656525447095, -1.79769774101146, -1.82656525447095, -1.88430028138991, -1.91316779484939, -1.88430028138991)))"
64098,5,36,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -1.19147995836236, -1.13374493144339, -1.10487741798391, -1.13374493144339, -1.19147995836236, -1.22034747182184, -1.19147995836236)))"
64099,0,21,Amazônia,1,2019,"list(list(c(-47.9553831406142, -47.9553831406142, -48.0053831406142, -48.0553831406142, -48.0553831406142, -48.0053831406142, -47.9553831406142, -1.01827487760547, -0.960539850686507, -0.931672337227025, -0.960539850686507, -1.01827487760547, -1.04714239106495, -1.01827487760547)))"
64203,16,35,Amazônia,1,2019,"list(list(c(-47.9053831406142, -47.9053831406142, -47.9553831406142, -48.0053831406142, -48.0053831406142, -47.9553831406142, -47.9053831406142, -5.08859427539233, -5.03085924847337, -5.00199173501389, -5.03085924847337, -5.08859427539233, -5.11746178885181, -5.08859427539233)))"
64204,11,30,Amazônia,1,2019,"list(list(c(-47.9053831406142, -47.9053831406142, -47.9553831406142, -48.0053831406142, -48.0053831406142, -47.9553831406142, -47.9053831406142, -4.91538919463544, -4.85765416771648, -4.828786654257, -4.85765416771648, -4.91538919463544, -4.94425670809492, -4.91538919463544)))"
64205,28,25,Amazônia,1,2019,"list(list(c(-47.9053831406142, -47.9053831406142, -47.9553831406142, -48.0053831406142, -48.0053831406142, -47.9553831406142, -47.9053831406142, -4.74218411387856, -4.68444908695959, -4.65558157350011, -4.68444908695959, -4.74218411387856, -4.77105162733804, -4.74218411387856)))"
64206,0,116,Amazônia,1,2019,"list(list(c(-47.9053831406142, -47.9053831406142, -47.9553831406142, -48.0053831406142, -48.0053831406142, -47.9553831406142, -47.9053831406142, -4.56897903312167, -4.5112440062027, -4.48237649274322, -4.51124400620271, -4.56897903312167, -4.59784654658115, -4.56897903312167)))"
64207,0,98,Amazônia,1,2019,"list(list(c(-47.9053831406142, -47.9053831406142, -47.9553831406142, -48.0053831406142, -48.0053831406142, -47.9553831406142, -47.9053831406142, -4.39577395236478, -4.33803892544582, -4.30917141198634, -4.33803892544582, -4.39577395236478, -4.42464146582426, -4.39577395236478)))"
64208,1,41,Amazônia,1,2019,"list(list(c(-47.9053831406142, -47.9053831406142, -47.9553831406142, -48.0053831406142, -48.0053831406142, -47.9553831406142, -47.9053831406142, -4.22256887160789, -4.16483384468893, -4.13596633122945, -4.16483384468893, -4.22256887160789, -4.25143638506737, -4.22256887160789)))"
